Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2024,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H24,Total assets,Financial position,74570,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2024,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H25,Current assets,Financial position,6615,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2024,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H26,Fixed tangible assets,Financial position,58492,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2024,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H27,Additions to fixed assets,Financial position,4581,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2024,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H28,Disposals of fixed assets,Financial position,586,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2024,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H29,Other assets,Financial position,9463,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2024,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H30,Total equity and liabilities,Financial position,74570,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2024,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,33236,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2024,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H32,Current liabilities,Financial position,8763,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2024,Level 3,DD11,Electricity and Gas Supply,Dollars (millions),H33,Other liabilities,Financial position,32571,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2024,Level 3,DD11,Electricity and Gas Supply,Dollars,H34,Total income per employee count,Financial ratios,1766300,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2024,Level 3,DD11,Electricity and Gas Supply,Dollars,H35,Surplus per employee count,Financial ratios,189600,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2024,Level 3,DD11,Electricity and Gas Supply,Percentage,H36,Current ratio,Financial ratios,75,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2024,Level 3,DD11,Electricity and Gas Supply,Percentage,H37,Quick ratio,Financial ratios,69,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2024,Level 3,DD11,Electricity and Gas Supply,Percentage,H39,Return on equity,Financial ratios,8,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2024,Level 3,DD11,Electricity and Gas Supply,Percentage,H40,Return on total assets,Financial ratios,3,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2024,Level 3,DD11,Electricity and Gas Supply,Percentage,H41,Liabilities structure,Financial ratios,45,"ANZSIC06 groups D261, D262, D263, D264, and D270"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H01,Total income,Financial performance,4791,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H04,Sales of goods and services,Financial performance,4659,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,45,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,55,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H07,Non-operating income,Financial performance,32,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H08,Total expenditure,Financial performance,4320,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H09,Interest and donations,Financial performance,233,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H10,Indirect taxes,Financial performance,40,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H11,Depreciation,Financial performance,687,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H12,Salaries and wages paid,Financial performance,810,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H13,Redundancy and severance,Financial performance,2,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,2493,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H20,Non-operating expenses,Financial performance,57,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H21,Opening stocks,Financial performance,54,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H22,Closing stocks,Financial performance,70,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H23,Surplus before income tax,Financial performance,487,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H24,Total assets,Financial position,21531,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H25,Current assets,Financial position,1164,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H26,Fixed tangible assets,Financial position,18784,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H27,Additions to fixed assets,Financial position,1739,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H28,Disposals of fixed assets,Financial position,237,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H29,Other assets,Financial position,1583,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H30,Total equity and liabilities,Financial position,21531,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,12629,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H32,Current liabilities,Financial position,1255,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars (millions),H33,Other liabilities,Financial position,7647,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars,H34,Total income per employee count,Financial ratios,477400,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Dollars,H35,Surplus per employee count,Financial ratios,48500,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Percentage,H36,Current ratio,Financial ratios,93,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Percentage,H37,Quick ratio,Financial ratios,87,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Percentage,H39,Return on equity,Financial ratios,4,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Percentage,H40,Return on total assets,Financial ratios,2,"ANZSIC06 groups D281, D291, and D292"
2024,Level 3,DD12,"Water, Sewerage, Drainage and Waste Services",Percentage,H41,Liabilities structure,Financial ratios,59,"ANZSIC06 groups D281, D291, and D292"
2024,Level 1,EE,Construction,Dollars (millions),H01,Total income,Financial performance,103945,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars (millions),H04,Sales of goods and services,Financial performance,102900,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,747,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,28,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars (millions),H07,Non-operating income,Financial performance,271,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars (millions),H08,Total expenditure,Financial performance,95557,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars (millions),H09,Interest and donations,Financial performance,1422,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars (millions),H10,Indirect taxes,Financial performance,290,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars (millions),H11,Depreciation,Financial performance,2294,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars (millions),H12,Salaries and wages paid,Financial performance,19847,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars (millions),H13,Redundancy and severance,Financial performance,5,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,71197,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars (millions),H20,Non-operating expenses,Financial performance,507,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars (millions),H21,Opening stocks,Financial performance,13046,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars (millions),H22,Closing stocks,Financial performance,12853,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars (millions),H23,Surplus before income tax,Financial performance,8195,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars (millions),H24,Total assets,Financial position,70830,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars (millions),H25,Current assets,Financial position,42833,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars (millions),H26,Fixed tangible assets,Financial position,17528,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars (millions),H27,Additions to fixed assets,Financial position,4374,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars (millions),H28,Disposals of fixed assets,Financial position,1575,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars (millions),H29,Other assets,Financial position,10469,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars (millions),H30,Total equity and liabilities,Financial position,70830,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,21156,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars (millions),H32,Current liabilities,Financial position,32326,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars (millions),H33,Other liabilities,Financial position,17349,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars,H34,Total income per employee count,Financial ratios,488800,ANZSIC06 division E
2024,Level 1,EE,Construction,Dollars,H35,Surplus per employee count,Financial ratios,38500,ANZSIC06 division E
2024,Level 1,EE,Construction,Percentage,H36,Current ratio,Financial ratios,133,ANZSIC06 division E
2024,Level 1,EE,Construction,Percentage,H37,Quick ratio,Financial ratios,93,ANZSIC06 division E
2024,Level 1,EE,Construction,Percentage,H39,Return on equity,Financial ratios,39,ANZSIC06 division E
2024,Level 1,EE,Construction,Percentage,H40,Return on total assets,Financial ratios,12,ANZSIC06 division E
2024,Level 1,EE,Construction,Percentage,H41,Liabilities structure,Financial ratios,30,ANZSIC06 division E
2024,Level 3,EE11,Building Construction,Dollars (millions),H01,Total income,Financial performance,41045,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars (millions),H04,Sales of goods and services,Financial performance,40636,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,297,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,3,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars (millions),H07,Non-operating income,Financial performance,109,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars (millions),H08,Total expenditure,Financial performance,38267,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars (millions),H09,Interest and donations,Financial performance,494,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars (millions),H10,Indirect taxes,Financial performance,67,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars (millions),H11,Depreciation,Financial performance,447,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars (millions),H12,Salaries and wages paid,Financial performance,5312,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars (millions),H13,Redundancy and severance,Financial performance,1,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,31799,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars (millions),H20,Non-operating expenses,Financial performance,147,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars (millions),H21,Opening stocks,Financial performance,6696,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars (millions),H22,Closing stocks,Financial performance,6751,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars (millions),H23,Surplus before income tax,Financial performance,2832,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars (millions),H24,Total assets,Financial position,26520,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars (millions),H25,Current assets,Financial position,17695,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars (millions),H26,Fixed tangible assets,Financial position,5456,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars (millions),H27,Additions to fixed assets,Financial position,1381,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars (millions),H28,Disposals of fixed assets,Financial position,517,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars (millions),H29,Other assets,Financial position,3369,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars (millions),H30,Total equity and liabilities,Financial position,26520,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,6629,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars (millions),H32,Current liabilities,Financial position,13979,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars (millions),H33,Other liabilities,Financial position,5913,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars,H34,Total income per employee count,Financial ratios,736900,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Dollars,H35,Surplus per employee count,Financial ratios,50800,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Percentage,H36,Current ratio,Financial ratios,127,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Percentage,H37,Quick ratio,Financial ratios,78,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Percentage,H39,Return on equity,Financial ratios,43,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Percentage,H40,Return on total assets,Financial ratios,11,ANZSIC06 groups E301 and E302
2024,Level 3,EE11,Building Construction,Percentage,H41,Liabilities structure,Financial ratios,25,ANZSIC06 groups E301 and E302
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H01,Total income,Financial performance,28118,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H04,Sales of goods and services,Financial performance,27877,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,175,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,2,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H07,Non-operating income,Financial performance,64,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H08,Total expenditure,Financial performance,26282,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H09,Interest and donations,Financial performance,346,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H10,Indirect taxes,Financial performance,47,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H11,Depreciation,Financial performance,317,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H12,Salaries and wages paid,Financial performance,3961,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,21531,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H20,Non-operating expenses,Financial performance,79,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H21,Opening stocks,Financial performance,6212,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H22,Closing stocks,Financial performance,6314,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H23,Surplus before income tax,Financial performance,1938,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H24,Total assets,Financial position,18819,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H25,Current assets,Financial position,13286,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H26,Fixed tangible assets,Financial position,3901,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H27,Additions to fixed assets,Financial position,1118,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H28,Disposals of fixed assets,Financial position,443,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H29,Other assets,Financial position,1632,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H30,Total equity and liabilities,Financial position,18819,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,4446,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H32,Current liabilities,Financial position,10072,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars (millions),H33,Other liabilities,Financial position,4301,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars,H34,Total income per employee count,Financial ratios,676700,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Dollars,H35,Surplus per employee count,Financial ratios,46600,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Percentage,H36,Current ratio,Financial ratios,132,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Percentage,H37,Quick ratio,Financial ratios,69,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Percentage,H39,Return on equity,Financial ratios,44,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 group E301
2024,Level 4,EE112,Residential Building Construction,Percentage,H41,Liabilities structure,Financial ratios,24,ANZSIC06 group E301
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H01,Total income,Financial performance,12927,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H04,Sales of goods and services,Financial performance,12758,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,122,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,1,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H07,Non-operating income,Financial performance,45,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H08,Total expenditure,Financial performance,11985,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H09,Interest and donations,Financial performance,148,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H10,Indirect taxes,Financial performance,20,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H11,Depreciation,Financial performance,130,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H12,Salaries and wages paid,Financial performance,1351,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H13,Redundancy and severance,Financial performance,1,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,10268,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H20,Non-operating expenses,Financial performance,68,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H21,Opening stocks,Financial performance,484,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H22,Closing stocks,Financial performance,436,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H23,Surplus before income tax,Financial performance,894,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H24,Total assets,Financial position,7701,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H25,Current assets,Financial position,4409,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H26,Fixed tangible assets,Financial position,1556,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H27,Additions to fixed assets,Financial position,263,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H28,Disposals of fixed assets,Financial position,75,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H29,Other assets,Financial position,1737,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H30,Total equity and liabilities,Financial position,7701,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,2183,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H32,Current liabilities,Financial position,3906,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars (millions),H33,Other liabilities,Financial position,1612,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars,H34,Total income per employee count,Financial ratios,913400,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Dollars,H35,Surplus per employee count,Financial ratios,63200,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Percentage,H36,Current ratio,Financial ratios,113,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Percentage,H37,Quick ratio,Financial ratios,102,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Percentage,H39,Return on equity,Financial ratios,41,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Percentage,H40,Return on total assets,Financial ratios,12,ANZSIC06 group E302
2024,Level 4,EE113,Non-Residential Building Construction,Percentage,H41,Liabilities structure,Financial ratios,28,ANZSIC06 group E302
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H01,Total income,Financial performance,19910,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H04,Sales of goods and services,Financial performance,19741,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,113,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,12,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H07,Non-operating income,Financial performance,44,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H08,Total expenditure,Financial performance,18762,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H09,Interest and donations,Financial performance,176,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H10,Indirect taxes,Financial performance,103,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H11,Depreciation,Financial performance,639,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H12,Salaries and wages paid,Financial performance,4296,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H13,Redundancy and severance,Financial performance,3,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,13393,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H20,Non-operating expenses,Financial performance,156,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H21,Opening stocks,Financial performance,498,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H22,Closing stocks,Financial performance,366,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H23,Surplus before income tax,Financial performance,1016,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H24,Total assets,Financial position,10752,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H25,Current assets,Financial position,5042,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H26,Fixed tangible assets,Financial position,3059,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H27,Additions to fixed assets,Financial position,643,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H28,Disposals of fixed assets,Financial position,164,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H29,Other assets,Financial position,2652,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H30,Total equity and liabilities,Financial position,10752,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,3742,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H32,Current liabilities,Financial position,4634,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars (millions),H33,Other liabilities,Financial position,2376,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars,H34,Total income per employee count,Financial ratios,514000,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Dollars,H35,Surplus per employee count,Financial ratios,26200,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Percentage,H36,Current ratio,Financial ratios,109,ANZSIC06 group E310
2024,Level 3,EE12,Heavy and Civil Engineering Construction,Percentage,H37,Quick ratio,Financial ratios,101,ANZSIC06 group E310
